Time,Value
7531,4.383968648
7532,3.691047655
7533,4.342216628
7534,3.204039236
7535,2.911522614
7536,3.000199353
7537,3.716528327
7538,4.545994265
7539,4.526329591
7540,2.717263228
7541,3.575823005
7542,0.888330946
7543,0.339372707
7544,-0.289987812
7545,0.232568927
7546,-0.00213136
7547,-0.420914694
7548,0.625485525
7549,0.503703952
7550,0.74023011
7551,0.867654271
7552,0.081244701
7553,-0.476229416
7554,-1.755069036
7555,-3.191378052
7556,-2.752224175
7557,-3.740365065
7558,-4.369524221
7559,-3.516040405
7560,-3.020332948
7561,-4.456146665
7562,-2.681765533
7563,-2.20550562
7564,-1.139288803
7565,1.33212422
7566,0.222163962
7567,0.886408116
7568,1.81791091
7569,0.157994893
7570,0.83451441
7571,-0.709687577
7572,-1.084733896
7573,-0.627246613
7574,-0.481452369
7575,-0.694796254
7576,-1.90498198
7577,-0.807891855
7578,-1.412990587
7579,-3.440377639
7580,-3.450839316
7581,-4.461708467
7582,-5.320413129
7583,-4.440003967
7584,-5.178103653
7585,-3.166121832
7586,-0.833165889
7587,-1.817729013
7588,-1.520015961
7589,0.185034504
7590,3.069549086
7591,4.149614331
7592,4.114384046
7593,3.223160035
7594,3.236988559
7595,4.411986747
7596,3.543850749
7597,2.280078372
7598,2.434172369
7599,1.026206712
7600,1.631576475
7601,1.462254501
7602,-0.532783584
7603,0.464588407
7604,0.826908396
7605,0.293248369
7606,0.523858702
7607,1.680782549
7608,1.279174475
7609,1.767401273
7610,2.119735268
7611,0.890998938
7612,3.023160812
7613,3.318315733
7614,3.670549323
7615,4.165258372
7616,3.220836782
7617,3.336601095
7618,5.46701579
7619,3.052720984
7620,3.038765978
7621,3.093114561
7622,3.054424907
7623,1.901707536
7624,1.505404343
7625,0.943653399
7626,0.762480693
7627,0.311619047
7628,0.232761787
7629,0.970611381
7630,0.4312167
7631,-0.927567745
7632,1.008595179
7633,1.698683639
7634,1.704314663
7635,2.375958607
7636,3.233327348
7637,4.113637405
7638,3.910618132
7639,5.33413188
7640,4.659146555
7641,3.908834427
7642,4.437332214
7643,3.953411733
7644,2.087443569
7645,3.151758961
7646,1.634668026
7647,1.895234528
7648,1.165641446
7649,4.213907447
7650,4.794199023
7651,5.090117127
7652,5.696611135
7653,5.531717273
7654,4.187285272
7655,5.199692186
7656,6.264869192
7657,5.329436581
7658,5.427358937
7659,5.057358106
7660,3.460241807
7661,2.728591052
7662,2.022162478
7663,1.604230616
7664,0.839795407
7665,-0.493640944
7666,-1.247312317
7667,1.495039088
7668,1.578206249
7669,1.507611314
7670,3.153786319
7671,3.44254499
7672,3.131766875
7673,3.582785805
7674,2.504274574
7675,1.176726676
7676,1.69857091
7677,0.540622497
7678,0.485612211
7679,-0.016071081
7680,0.88251421
7681,1.277512384
7682,-0.105794703
7683,-1.00378958
7684,-0.090956546
7685,0.579991115
7686,1.366963827
7687,0.163434918
7688,1.23733262
7689,0.486832882
7690,-2.180862545
7691,-0.860234425
7692,-1.856450673
7693,-2.808833273
7694,-0.601264707
7695,0.403612846
7696,0.557382242
7697,-0.274232722
7698,-1.24866551
7699,-1.225360005
7700,-0.924083448
7701,0.113479738
7702,-0.812678021
7703,-1.233367244
7704,0.046203955
7705,0.629449653
7706,0.874184303
7707,2.356197381
7708,2.649071488
7709,1.050820508
7710,1.492514255
7711,0.055775526
7712,-1.811515443
7713,-1.192029302
7714,0.333776183
7715,-0.210110858
7716,0.504247693
7717,1.746877457
7718,1.599457734
7719,2.439876011
7720,2.118159319
7721,2.891495831
7722,1.44735276
7723,2.694877795
7724,2.751505988
7725,1.88104399
7726,2.799881139
7727,3.819192049
7728,2.2284847
7729,2.731018858
7730,1.420353317
7731,3.383117312
7732,3.117577189
7733,1.042420938
7734,1.732587339
7735,2.137585717
7736,2.616057272
7737,2.975470419
7738,3.352111733
7739,4.631616403
7740,4.289453459
7741,4.789085983
7742,3.255206712
7743,3.149235137
7744,2.899303769
7745,4.183166719
7746,3.277697506
7747,3.172418742
7748,4.002296105
7749,2.984298037
7750,3.538072647
7751,4.516122181
7752,4.393917528
7753,4.639785259
7754,4.735419661
7755,3.201822944
7756,2.48761873
7757,2.987392074
7758,4.072296595
7759,2.950779564
7760,3.416108362
7761,3.339217265
7762,3.47725451
7763,3.778343316
7764,4.009670235
7765,5.409991467
7766,6.034090673
7767,5.61362512
7768,5.304482862
7769,5.00776751
7770,5.389208095
7771,6.018440043
7772,6.694591534
7773,6.900114499
7774,7.296336893
7775,7.178365025
7776,5.386536632
7777,5.581020112
7778,5.757398472
7779,5.624403461
7780,5.153701828
7781,4.849927943
7782,5.68329519
7783,6.974915967
7784,5.844750524
7785,5.909213198
7786,5.900427116
7787,5.96373171
7788,5.899179675
7789,5.272406777
7790,3.810923123
7791,5.175309726
7792,1.733547524
7793,4.225406257
7794,2.417101047
7795,3.310809449
7796,3.373130388
7797,2.580756566
7798,2.310858316
7799,2.270141265
7800,3.302994251
7801,3.919868682
7802,3.77590936
7803,3.055440368
7804,2.542284665
7805,3.703730909
7806,6.831173148
7807,7.116751941
7808,6.529405734
7809,6.225971094
7810,6.403064513
7811,4.830017414
7812,3.692477247
7813,1.150351122
7814,-0.450627856
7815,-0.243890271
7816,1.014284706
7817,-0.281977778
7818,-0.064346389
7819,0.565605136
7820,0.829725934
7821,0.777297148
7822,1.067714552
7823,-0.993486875
7824,-0.33118818
7825,-0.186156222
7826,-0.968270785
7827,-1.489064875
7828,-2.298122217
7829,-1.661352611
7830,-1.923322084
7831,-3.133167918
7832,-2.800325844
7833,-3.964179343
7834,-4.138647813
7835,-3.865484325
7836,-3.969184176
7837,-4.01646216
7838,-3.058196607
7839,-1.382648199
7840,-1.95078862
7841,-2.134229202
7842,-1.02203864
7843,-0.61633922
7844,-1.984223139
7845,-2.218595663
7846,-1.278585251
7847,-0.882712913
7848,-0.64523897
7849,-1.660610717
7850,-3.850867728
7851,-2.732312903
7852,-2.702489233
7853,-2.550407098
7854,-1.365333524
7855,0.541887569
7856,0.437035824
7857,1.360996235
7858,0.772758397
7859,1.805768872
7860,3.45855491
7861,3.937278118
7862,2.478730354
7863,3.755394858
7864,3.899629538
7865,4.410338577
7866,4.002095822
7867,3.14069806
7868,2.300987948
7869,1.341455162
7870,0.702609925
7871,1.691517408
7872,2.271372167
7873,1.347600225
7874,0.576023979
7875,-0.165520688
7876,0.951637938
7877,1.161087534
7878,0.408090092
7879,0.330709707
7880,0.132405255
7881,0.634424052
7882,-0.062467077
7883,-0.49375057
7884,-0.677679397
7885,-2.078471081
7886,-0.96330797
7887,0.471569937
7888,-0.092099613
7889,0.930075429
7890,0.855899069
7891,0.382536286
7892,-0.862045397
7893,-0.207554432
7894,0.808606704
7895,-0.038515726
7896,-1.221257666
7897,-1.319066879
7898,-1.749610447
7899,-2.217035838
7900,-1.474613842
7901,-0.265223703
7902,-0.525456951
7903,-1.576175454
7904,-2.079280162
7905,-2.814613652
7906,-3.933791141
7907,-3.301780159
7908,-3.817032035
7909,-4.150627687
7910,-4.551374231
7911,-4.281878402
7912,-4.823713327
7913,-5.590759595
7914,-5.376543126
7915,-3.767418374
7916,-2.923793048
7917,-3.163380257
7918,-1.914184779
7919,-1.631164847
7920,-0.633109766
7921,-0.375647661
7922,0.13084794
7923,-0.081698282
7924,0.400754189
7925,1.089048229
7926,1.391925316
7927,1.558954021
7928,1.270367289
7929,1.627392353
7930,-0.142160525
7931,-2.635630385
7932,-0.258750176
7933,-1.858848677
7934,-1.634957006
7935,-1.788412964
7936,-1.836119249
7937,0.36971942
7938,-0.150619414
7939,-0.486509533
7940,1.24710554
7941,1.065081207
7942,-0.376515862
7943,-1.834650802
7944,-1.690226628
7945,-1.872393055
7946,-1.573137842
7947,-1.352214868
7948,-1.656250882
7949,-2.732000819
7950,-3.050695726
7951,-2.377154405
7952,-3.612126615
7953,-2.793105296
7954,-2.142322608
7955,-0.956757668
7956,0.182790338
7957,-2.038088305
7958,-1.493189955
7959,0.061401814
7960,-0.301505815
7961,-0.750974261
7962,-0.366981361
7963,1.483936677
7964,2.245642474
7965,2.189168477
7966,1.232609791
7967,1.685541826
7968,0.820599934
7969,1.465415824
7970,2.110593129
7971,1.804348054
7972,0.720764407
7973,-0.004912149
7974,-0.414780288
7975,-0.636581087
7976,-1.140426185
7977,0.777946953
7978,0.368611107
7979,0.09624704
7980,-1.333801024
7981,0.157448793
7982,1.646443911
7983,1.641205489
7984,1.838485083
7985,1.843271561
7986,1.532587018
7987,1.832703838
7988,-0.102040147
7989,0.453387437
7990,-0.013953895
7991,0.367701692
7992,0.114757598
7993,0.530302598
7994,1.605134136
7995,1.623948931
7996,2.86389013
7997,2.181285721
7998,1.682482958
7999,1.636837519
8000,1.979913711
8001,1.967620987
8002,2.045726141
8003,2.56556053
8004,3.884533808
8005,2.54736241
8006,1.848282894
8007,2.131847033
8008,1.965785164
8009,1.391117945
8010,2.278089371
8011,1.659240337
8012,2.086102806
8013,2.238151844
8014,2.25144306
8015,2.474833131
8016,2.826329249
8017,3.642239618
8018,2.376778062
8019,2.541685868
8020,3.681884216
8021,1.909949808
8022,1.143576812
8023,0.356253487
8024,1.51158712
8025,1.228610574
8026,1.357087739
8027,1.676960557
8028,1.845235532
8029,1.513123686
8030,1.488094357
8031,2.024024374
8032,1.149573574
8033,0.669998742
8034,0.084048543
8035,1.503628951
8036,1.302451804
8037,2.045872872
8038,2.180298639
8039,3.123307609
8040,4.904218529
8041,4.716782399
8042,2.615804065
8043,2.81699624
8044,4.100135516
8045,2.873816925
8046,2.562992961
8047,2.227344534
8048,0.53815537
8049,2.327502176
8050,1.004826659
8051,0.720587822
8052,0.609105791
8053,1.043887086
8054,1.07213481
8055,0.726220288
8056,-0.51003921
8057,-1.5229936
8058,-0.751013499
8059,-0.701883733
8060,-2.243317403
8061,-3.978894336
8062,-3.938358451
8063,-4.295757416
8064,-2.68931808
8065,-0.757766146
8066,1.257348573
8067,2.948561705
8068,4.372791535
8069,3.325673259
8070,2.321757977
8071,0.856739999
8072,0.784250485
8073,1.794436334
8074,1.185894458
8075,0.694322093
8076,-0.634467799
8077,-1.752986274
8078,-1.994729144
8079,-0.119843845
8080,-0.884009938
8081,-0.616415767
8082,-0.625983863
8083,0.010747362
8084,1.688138047
8085,2.716905338
8086,2.959690441
8087,3.042572807
8088,3.377718009
8089,4.617512417
8090,4.528605008
8091,5.253060619
8092,5.39611547
8093,4.465848364
8094,5.047375451
8095,6.007147677
8096,3.130407012
8097,2.204875195
8098,3.022421698
8099,2.925998694
8100,2.345786962
8101,2.192881293
8102,2.169109312
8103,0.844997768
8104,1.29468346
8105,2.518413816
8106,1.418726409
8107,0.419317821
8108,0.262804835
8109,-1.885353933
8110,-0.73886542
8111,-0.294399227
8112,-1.163997128
8113,-1.896204197
8114,-1.597195626
8115,-0.951917362
8116,-1.581370698
8117,-0.915932811
8118,0.662428073
8119,0.1161287
8120,-0.794070545
8121,0.017276117
8122,0.304839065
8123,0.746702763
8124,4.190536766
8125,5.223315268
8126,5.47789508
8127,4.474433876
8128,3.918681108
8129,3.249360069
8130,3.229842704
8131,3.278561722
8132,4.920581356
8133,4.182679163
8134,3.739131258
8135,2.621689909
8136,2.373232047
8137,2.608936894
8138,0.83741684
8139,-0.702519524
8140,-1.445543183
8141,-0.086539486
8142,0.162630714
8143,0.882896107
8144,1.637185308
8145,3.219874412
8146,3.262666545
8147,1.721219861
8148,-0.18367782
8149,0.209250243
8150,1.096009102
8151,1.476401216
8152,3.095873472
8153,3.14889971
8154,3.552102584
8155,4.258617324
8156,3.557611057
8157,1.948335302
8158,2.17068833
8159,1.063446644
8160,-0.852849934
8161,-2.885159249
8162,-3.11699375
8163,-4.622535782
8164,-5.330436017
8165,-4.704807311
8166,-4.130454755
8167,-4.845050092
8168,-4.412760345
8169,-3.760566704
8170,-4.133730757
8171,-3.756986343
8172,-3.685084527
8173,-2.275162781
8174,-0.969536378
8175,-1.052834917
8176,-0.278526922
8177,0.094517624
8178,1.263557982
8179,0.913577918
8180,1.319793906
8181,1.256023319
8182,0.911940399
8183,1.602583703
8184,1.791948976
8185,2.501343303
8186,3.768722996
8187,2.456954912
8188,4.787819996
8189,4.344202053
8190,4.484970551
8191,3.290425839
8192,2.58382012
8193,2.460703073
8194,1.719535324
8195,-0.164456909
8196,1.584463754
8197,1.371464332
8198,0.535636289
8199,0.741526422
8200,1.344543802
8201,1.866532912
8202,1.180877246
8203,1.466498088
8204,1.682589581
8205,0.919294623
8206,-0.026487229
8207,-0.950676037
8208,-0.887043931
8209,-1.120251657
8210,-0.514135147
8211,0.609303226
8212,1.308145708
8213,1.627319171
8214,-0.520952555
8215,0.283139673
8216,-0.095425073
8217,0.075076185
8218,0.912130888
8219,-0.260480971
8220,0.216004763
8221,0.444534439
8222,0.966101664
8223,1.120494561
8224,-0.864442765
8225,-1.13192576
8226,0.334109706
8227,0.643943564
8228,1.19091811
8229,0.296526827
8230,1.576720409
8231,-0.468900533
8232,-1.212714933
8233,-1.815035142
8234,-1.803817225
8235,-3.62907692
8236,-5.061780874
8237,-3.734080617
8238,-3.865806176
8239,-4.467102006
8240,-2.958526062
8241,-2.597585605
8242,-0.429496272
8243,0.329397565
8244,-0.321521122
8245,-0.718131701
8246,-1.721945676
8247,0.406324132
8248,0.426984548
8249,-0.238865066
8250,0.621218993
8251,1.428979073
8252,2.066659631
8253,1.836678568
8254,0.770947059
8255,2.041201804
8256,1.974574936
8257,1.471483462
8258,1.859413106
8259,2.680546592
8260,1.363054224
8261,2.025016406
8262,1.007617326
8263,-0.942849091
8264,0.191468258
8265,-0.94877406
8266,-0.218352305
8267,0.782375994
8268,0.197279506
8269,0.203255474
8270,-0.559430229
8271,0.594178513
8272,0.928571995
8273,-0.778317445
8274,0.296828583
8275,1.591489009
8276,0.54207495
8277,1.424209703
8278,1.228787667
8279,1.626860914
8280,1.891600675
8281,4.009719007
8282,3.0252128
8283,2.256725425
8284,1.788482074
8285,2.045003793
8286,1.866371426
8287,1.127493898
8288,0.373663221
8289,-0.269494322
8290,-0.89993466
8291,0.121220187
8292,-0.708860682
8293,-0.148374671
8294,0.499023413
8295,1.162018952
8296,0.284131972
8297,-1.782292214
8298,-2.313416457
8299,-2.08805556
8300,-2.125145299
8301,-2.802307548
8302,-1.763700317
8303,0.084388076
8304,-0.544144658
8305,-0.54805602
8306,-1.084901693
8307,-0.120109912
8308,0.075268873
8309,1.067886349
8310,2.185035394
8311,2.900107648
8312,1.595710518
8313,3.771133303
8314,3.19911737
8315,3.771512784
8316,2.844100607
8317,3.730128094
8318,2.67686545
8319,3.518104253
8320,1.761458749
8321,1.197617275
8322,0.45538951
8323,0.481108831
8324,-0.079329373
8325,-0.043428824
8326,-0.510893682
8327,-0.63174974
8328,0.101515442
8329,-0.537743522
8330,0.219710975
8331,-0.862175084
8332,0.952778107
8333,1.101178283
8334,2.658819533
8335,0.802068142
8336,-0.353452658
8337,-0.287306021
8338,-0.52137155
8339,-0.045606182
8340,-1.042360486
8341,-2.377086507
8342,-0.980403491
8343,-1.456846705
8344,-2.522890732
8345,-2.170964027
8346,-2.110701555
8347,-1.910286449
8348,-0.791280089
8349,-0.089443577
8350,0.687911433
8351,-0.795227814
8352,-0.436961759
8353,-0.853103877
8354,-0.28757368
8355,-0.57440236
8356,0.519120332
8357,0.027664631
8358,-1.384170149
8359,-1.372282195
8360,-1.714978368
8361,-0.797330502
8362,-1.606651452
8363,-1.879091187
8364,-0.761295259
8365,-1.018324302
8366,0.029982844
8367,1.634473463
8368,0.71398681
8369,1.973534895
8370,2.492047415
8371,0.587784165
8372,1.430611917
8373,1.28548358
8374,1.876873733
8375,2.251717085
8376,2.641809884
8377,2.315272719
8378,1.125359106
8379,3.166619361
8380,2.000460172
8381,1.953789197
8382,1.733587116
8383,0.885841616
8384,0.322053627
8385,-2.1957015
8386,-0.884198336
8387,-0.472321942
8388,-1.164942939
8389,-0.498968119
8390,-0.048251941
8391,-1.266534403
8392,-0.2673339
8393,0.656312446
8394,0.651935155
8395,0.924913802
8396,0.926357602
8397,1.461929856
8398,2.174684726
8399,2.865413556
8400,2.042614161
8401,4.454648597
8402,4.396518794
8403,3.871157145
8404,3.040220992
8405,2.370315105
8406,3.224324933
8407,2.904788855
8408,2.446082149
8409,1.738462161
8410,0.8252069
8411,1.430806462
8412,2.221985044
8413,3.023905624
8414,3.064454026
8415,3.607034494
8416,3.452277989
8417,2.792239606
8418,3.429536898
8419,3.108050577
8420,1.907559659
8421,2.402080189
8422,2.322062839
8423,1.712522057
8424,4.864463561
8425,3.953650191
8426,3.900443384
8427,4.660656923
8428,5.863539125
8429,5.627424869
8430,6.204209828
8431,7.223972613
8432,7.359223823
8433,6.921730749
8434,6.063886932
8435,4.768952976
8436,3.319511707
8437,4.587673682
8438,4.656314628
8439,3.917686629
8440,1.792662342
8441,1.847877664
8442,-0.023725113
8443,-0.155567089
8444,0.668140985
8445,1.241397872
8446,0.79942722
8447,0.619575382
8448,1.000194566
8449,0.675315957
8450,2.201657176
8451,1.89030078
8452,2.400109349
8453,1.735271384
8454,1.782651033
8455,1.822849207
8456,1.729114206
8457,2.727122443
8458,4.602565758
8459,4.326611849
8460,4.386373287
8461,3.244017456
8462,4.240904922
8463,3.718350971
8464,2.371691129
8465,0.565558889
8466,0.149393609
8467,-0.604599284
8468,-1.23807227
8469,-1.828714146
8470,-2.640004301
8471,-1.470765788
8472,-0.216834198
8473,0.197880374
8474,-0.918042466
8475,0.766887437
8476,-0.322041204
8477,-1.305500753
8478,-2.289521848
8479,-3.996029845
8480,-3.355368283
8481,-2.615547086
8482,-2.707315327
8483,-1.409396588
8484,-1.338312128
8485,-2.363188176
8486,-2.02891331
8487,-3.45227469
8488,-4.041466108
8489,-4.098959533
8490,-3.424452474
8491,-3.052117809
8492,-2.882556798
8493,-3.03060917
8494,-1.88212588
8495,-0.92639232
8496,0.090377233
8497,-0.782326713
8498,-0.280918395
8499,0.617497622
8500,-1.645114987
8501,-2.324837865
8502,-2.471916491
8503,-1.781177559
8504,-1.699209665
8505,1.42104835
8506,3.350582408
8507,2.050829771
8508,0.54319165
8509,1.103202993
8510,1.443381979
8511,1.449513218
8512,1.336365699
8513,2.040871683
8514,1.861790625
8515,2.241426715
8516,1.951297992
8517,1.970853093
8518,3.104083512
8519,4.531342045
8520,4.596787707
8521,5.18171486
8522,2.61030835
8523,3.383624899
8524,2.265229041
8525,2.843630124
8526,1.968095157
8527,1.417144126
8528,2.37992013
8529,2.410528752
8530,2.211620329
8531,0.614469083
8532,1.604303279
8533,1.883362825
8534,2.501152117
8535,1.334767828
8536,3.240502733
8537,1.62343576
8538,3.394569151
8539,4.751974708
8540,4.856259185
8541,3.91650561
8542,3.466300038
8543,4.570867405
8544,3.68137767
8545,1.49566299
8546,0.453457456
8547,-0.42930663
8548,0.06334371
8549,0.632790896
8550,0.822981703
8551,0.841645236
8552,2.259047877
8553,2.95877082
8554,1.760123131
8555,0.725619026
8556,-0.543859729
8557,1.167877843
8558,0.469024148
8559,0.075563611
8560,1.054313856
8561,1.083973613
8562,1.54360539
8563,2.125603045
8564,2.349237575
8565,4.259743463
8566,4.430344564
8567,3.906820789
8568,3.319259377
8569,1.971616591
8570,1.374107627
8571,0.215561869
8572,-0.021418085
8573,-0.660452273
8574,0.811675841
8575,-0.328337831
8576,-0.334869614
8577,-0.568746441
8578,-0.616878015
8579,-0.340234257
8580,-1.255549236
8581,-1.822702423
8582,0.051467599
8583,-0.279386494
8584,0.79599785
8585,1.448893023
8586,1.35957626
8587,2.409787151
8588,2.317666351
8589,1.007319072
8590,-0.459973093
8591,-2.367886223
8592,-2.334524798
8593,-2.324630965
8594,-2.668358244
8595,-2.034506087
8596,-0.80387936
8597,0.467567092
8598,1.47761323
8599,0.796986362
8600,0.470943562
8601,-1.602266504
8602,-0.905972864
8603,-0.812044951
8604,-0.069518549
8605,-0.039501385
8606,-0.12618637
8607,0.020113503
8608,-0.552514246
8609,0.703733147
8610,1.622962236
8611,2.036827281
8612,2.025260331
8613,3.679564738
8614,3.670910319
8615,2.784461979
8616,2.899044843
8617,2.518225538
8618,3.468312676
8619,3.806353224
8620,3.282035081
8621,4.357671231
8622,3.794205651
8623,2.758210853
8624,3.708784198
8625,3.374150567
8626,3.170964878
8627,3.147320638
8628,2.906824824
8629,1.894045468
8630,1.174853617
8631,0.494257562
8632,0.305049422
8633,-1.29612069
8634,-0.935758881
8635,-2.074552829
8636,-2.539012767
8637,-2.590973691
8638,-2.340700946
8639,-1.835433188
8640,-1.321693866
8641,-0.86239413
8642,-2.121867606
8643,-3.062496112
8644,-4.150258469
8645,-3.450400153
8646,-5.03609019
8647,-4.862876912
8648,-4.773641333
8649,-2.959573927
8650,-3.546061046
8651,-1.811797969
8652,-1.316460863
8653,-1.697533744
8654,-1.988305262
8655,-1.238818189
8656,-0.261432414
8657,-0.988759554
8658,-0.594439192
8659,0.591719738
8660,2.063885419
8661,2.137808398
8662,2.34153943
8663,1.60660177
8664,0.444454986
8665,1.43543656
8666,0.985889093
8667,0.728612986
8668,0.941705454
8669,0.224050863
8670,0.864577749
8671,-0.739998872
8672,-1.078654601
8673,0.19841901
8674,-0.921652598
8675,-1.428542105
8676,-0.590115156
8677,-0.273237309
8678,0.375973428
8679,0.7154384
8680,-0.377739282
8681,0.352708049
8682,0.47740884
8683,-0.832011712
8684,-1.18095542
8685,-0.841288894
8686,-1.511591134
8687,-0.823911585
8688,-0.590848076
8689,-1.215690995
8690,-1.149673733
8691,-1.009138503
8692,-1.468306195
8693,-0.200863286
8694,-0.513327953
8695,0.685283133
8696,-0.318034356
8697,-0.548950463
8698,0.269803633
8699,0.567065477
8700,-0.315923638
8701,-0.104605318
8702,-0.04280595
8703,-1.920923861
8704,-2.672136853
8705,-1.687307437
8706,-0.884582248
8707,-0.79403033
8708,-0.802206624
8709,-0.34397257
8710,0.208152339
8711,1.891756403
8712,0.871499182
8713,-0.06208423
8714,1.988963497
8715,4.417869414
8716,5.012091844
8717,4.544954447
8718,3.847966787
8719,4.032513572
8720,2.238463181
8721,3.291573843
8722,2.455560361
8723,0.927734183
8724,-0.075951434
8725,0.683702342
8726,-1.199660793
8727,-0.47789371
8728,-0.479167641
8729,-1.15691803
8730,-0.407934863
8731,1.455552842
8732,1.558922571
8733,1.595245635
8734,0.938402088
8735,-0.147048728
8736,-0.815192632
8737,-2.275552213
8738,-1.297303686
8739,0.553359727
8740,0.278235926
8741,0.976877581
8742,-0.195812006
8743,0.380096408
8744,-0.098113661
8745,-0.254970381
8746,-0.504714773
8747,-1.527383898
8748,-0.276545373
8749,-0.605986476
8750,-0.40840857
8751,-0.442263087
8752,-0.381697951
8753,-1.089386845
8754,-0.41901614
8755,-2.239237696
8756,-1.18965524
8757,-1.752806455
8758,-2.215497338
8759,-1.794214477
8760,-0.038137425
8761,-2.30229409
8762,-2.149852661
8763,-1.45532179
8764,-0.703638474
8765,0.227937622
8766,1.798851067
8767,2.203059198
8768,2.404701282
8769,0.633033554
8770,1.593818113
8771,0.246799925
8772,0.658991579
8773,1.640874422
8774,1.936102095
8775,3.551004091
8776,3.024684408
8777,1.999856376
8778,1.856170955
8779,1.321449234
8780,1.807139076
8781,3.304920032
8782,3.411158472
8783,3.209716669
8784,2.971288094
8785,0.754183251
8786,1.425520274
8787,2.324029907
8788,3.062190863
8789,2.386534706
8790,0.878061327
8791,1.039670718
8792,-0.212571467
8793,-0.549762102
8794,0.319535939
8795,1.089276031
8796,-0.404542137
8797,-0.698105578
8798,-0.119999329
8799,1.466424756
8800,1.171566993
8801,1.519739244
8802,1.963441165
8803,2.203207333
8804,2.374029878
8805,1.854170136
8806,1.403415956
8807,0.746436229
8808,0.675438436
8809,0.430774358
8810,1.220693843
8811,0.673264917
8812,0.135231564
8813,-0.690871052
8814,1.37082252
8815,0.119788309
8816,-0.47050408
8817,0.826296485
8818,0.211142318
8819,0.255133631
8820,0.594332653
8821,0.00093837
8822,0.267920569
8823,1.181626577
8824,2.289531868
8825,2.598630782
8826,2.320936081
8827,1.699689356
8828,2.025161348
8829,0.909643788
8830,3.40111924
8831,2.43034946
8832,1.719533934
8833,1.846176229
8834,2.686031212
8835,2.720822694
8836,1.466638372
8837,1.213321365
8838,1.232792252
8839,1.450459152
8840,1.882936685
8841,2.955427029
8842,3.166701253
8843,2.889292273
8844,2.646177193
8845,2.614221378
8846,2.642532829
8847,3.287316883
8848,2.510671155
8849,2.47011097
8850,2.768539912
8851,0.545092684
8852,0.0411625
8853,1.024481762
8854,2.733161414
8855,3.714987735
8856,4.494366722
8857,2.809336803
8858,1.442630571
8859,1.433606778
8860,1.22071642
8861,-0.007532127
8862,1.488836188
8863,0.881744927
8864,0.935276082
8865,2.264494647
8866,1.121010137
8867,2.478864333
8868,0.973010885
8869,0.598272509
8870,0.915418378
8871,-0.620900015
8872,-0.709826913
8873,-0.506887115
8874,-1.559292292
8875,-1.191423664
8876,-1.894039053
8877,-1.578767457
8878,-1.232942409
8879,-1.536881011
8880,-2.602882256
8881,-2.189514525
8882,-1.991241392
8883,-1.438775416
8884,-1.419399088
8885,-2.031989264
8886,-3.269487304
8887,-3.716323917
8888,-2.299417736
8889,-1.647980157
8890,-0.715580003
8891,-2.892545015
8892,-3.183780211
8893,-0.782773979
8894,-0.004076694
8895,-0.022903091
8896,-0.847788279
8897,1.198562041
8898,0.198623091
8899,0.895677499
8900,1.27829842
8901,1.185939463
8902,-0.436740467
8903,-1.982184297
8904,-2.031527213
8905,-2.714571713
8906,-2.146305487
8907,-0.818808105
8908,-0.086100937
8909,-0.273573591
8910,-0.192755141
8911,0.945737644
8912,2.451889189
8913,1.999054216
8914,2.801717689
8915,2.399694164
8916,2.388802196
8917,2.725679778
8918,2.87212151
8919,2.529619547
8920,3.682039154
8921,5.983538779
8922,3.568782742
8923,3.324881696
8924,4.198766869
8925,3.252508096
8926,2.847283084
8927,4.675114623
8928,2.154461428
8929,3.371710159
8930,3.931177049
8931,2.772095105
8932,1.847998533
8933,2.275151299
8934,2.887202283
8935,1.715880854
8936,0.178573544
8937,1.390775279
8938,2.653557065
8939,3.538191819
8940,4.810408063
8941,3.436888408
8942,2.823938867
8943,1.969737372
8944,1.793105681
8945,2.248276357
8946,2.766246102
8947,2.162447566
8948,0.109466735
8949,-1.447495807
8950,-1.820530346
8951,-3.483825075
8952,-3.209468358
8953,-3.298607279
8954,-3.357893072
8955,-3.414048336
8956,-4.130432683
8957,-5.66424944
8958,-6.565026629
8959,-7.017460791
8960,-6.537127029
8961,-5.189204094
8962,-5.377156216
8963,-4.661935859
8964,-2.260226805
8965,-0.462896449
8966,-0.324675564
8967,-0.365729726
8968,0.549613867
8969,0.403139602
8970,0.324552958
8971,1.05532825
8972,0.349663097
8973,-0.240895037
8974,1.091262882
8975,0.586381749
8976,0.667790978
8977,1.047533501
8978,0.036754944
8979,0.302760681
8980,1.717118617
8981,0.749513003
8982,1.242289751
8983,1.224860378
8984,1.18335509
8985,2.1204351
8986,1.970349588
8987,0.312738392
8988,0.1691701
8989,1.612301389
8990,0.669441681
8991,-0.297638567
8992,-2.606170969
8993,-2.807822734
8994,-3.116350318
8995,-1.840003638
8996,-1.553932269
8997,-1.525195952
8998,0.310123944
8999,0.222381274
9000,0.960569909
9001,3.350644786
9002,4.317186623
9003,2.196832655
9004,1.601275285
9005,2.013405084
9006,0.980077109
9007,-0.303276304
9008,1.066827765
9009,0.830062845
9010,0.562418316
9011,1.885483191
9012,-0.187143673
9013,-1.813174428
9014,-3.382483671
9015,-4.345583931
9016,-5.153305294
9017,-2.866614196
9018,-0.973242744
9019,-2.435913136
9020,-3.026874197
9021,-2.607465492
9022,-1.762423246
9023,-0.627632276
9024,-0.986239606
9025,-2.397028268
